,feedback_id,shipment_id,customer_id,delivery_time,delivery_rating,issue_reported,issue_type,complaint_status
448,FD3410,SHIP1853,CUST414,13,2,True,Delay,Pending
449,FD5601,SHIP18806,CUST726,1,3,True,Wrong Address,Unresolved
450,FD16452,SHIP17580,CUST26,8,3,False,,
451,FD19925,SHIP24301,CUST329,13,5,False,,
452,FD23961,SHIP20977,CUST331,1,2,False,,
453,FD8715,SHIP2200,CUST706,3,5,True,Lost,Pending
454,FD11193,SHIP7897,CUST588,13,1,False,,
455,FD13141,SHIP6883,CUST375,9,3,True,Damage,Pending
456,FD14440,SHIP2956,CUST714,9,5,False,,
457,FD18321,SHIP12537,CUST105,13,4,False,,
458,FD9955,SHIP8756,CUST117,4,3,True,Wrong Address,Unresolved
459,FD19857,SHIP14546,CUST296,6,2,True,Wrong Address,Pending
460,FD3720,SHIP13766,CUST697,14,2,False,,
461,FD2272,SHIP12971,CUST532,1,4,False,,
462,FD10653,SHIP1362,CUST684,12,3,True,Delay,Resolved
463,FD16320,SHIP24979,CUST448,8,1,False,,
464,FD17368,SHIP3349,CUST583,10,5,True,Wrong Address,Resolved
465,FD8690,SHIP13408,CUST663,1,4,True,Delay,Unresolved
466,FD24057,SHIP12627,CUST280,1,2,True,Wrong Address,Resolved
467,FD14420,SHIP17263,CUST737,10,3,False,,
468,FD22296,SHIP15125,CUST564,7,5,False,,
469,FD1188,SHIP14789,CUST246,7,3,False,,
470,FD21839,SHIP16570,CUST344,2,4,True,Lost,Unresolved
471,FD19930,SHIP24520,CUST679,14,4,False,,
472,FD14577,SHIP12809,CUST32,6,4,False,,
473,FD18170,SHIP14194,CUST517,3,1,False,,
474,FD20350,SHIP2401,CUST283,2,3,False,,
475,FD5650,SHIP18290,CUST549,2,1,True,Delay,Unresolved
476,FD271,SHIP4014,CUST155,5,1,False,,
477,FD3301,SHIP15443,CUST327,2,4,False,,
478,FD7494,SHIP6139,CUST442,12,1,False,,
479,FD20337,SHIP22475,CUST88,12,4,False,,
480,FD4071,SHIP10872,CUST55,5,1,False,,
481,FD14482,SHIP21602,CUST494,2,5,False,,
482,FD19451,SHIP4059,CUST484,5,4,True,Damage,Unresolved
483,FD15499,SHIP1465,CUST661,9,3,True,Wrong Address,Pending
484,FD7120,SHIP3806,CUST319,2,2,True,Damage,Unresolved
485,FD2902,SHIP24518,CUST530,4,2,True,Wrong Address,Unresolved
486,FD17504,SHIP13862,CUST277,13,1,True,Damage,Unresolved
487,FD11718,SHIP19105,CUST374,11,3,True,Delay,Resolved
488,FD15867,SHIP2193,CUST662,2,4,True,Wrong Address,Pending
489,FD4662,SHIP22609,CUST10,14,1,True,Wrong Address,Pending
490,FD5432,SHIP1414,CUST116,8,1,True,Lost,Unresolved
491,FD23744,SHIP19801,CUST117,9,3,True,Damage,Pending
492,FD16071,SHIP12163,CUST116,8,3,True,Delay,Resolved
493,FD14939,SHIP21929,CUST315,8,2,True,Damage,Unresolved
494,FD7972,SHIP1717,CUST323,1,1,True,Damage,Unresolved
495,FD22514,SHIP23799,CUST659,9,2,True,Lost,Unresolved
496,FD22026,SHIP18508,CUST397,10,3,True,Wrong Address,Resolved
497,FD7765,SHIP15232,CUST396,8,2,False,,
498,FD3012,SHIP11971,CUST590,8,4,True,Lost,Pending
499,FD266,SHIP90,CUST203,7,3,False,,
500,FD10894,SHIP15806,CUST456,13,3,True,Delay,Resolved
501,FD23016,SHIP19547,CUST496,6,1,False,,
502,FD15126,SHIP15489,CUST448,10,2,True,Lost,Unresolved
503,FD21938,SHIP21975,CUST209,1,4,False,,
504,FD10468,SHIP15770,CUST153,1,1,False,,
505,FD2931,SHIP12041,CUST25,3,3,False,,
506,FD19288,SHIP2461,CUST136,7,4,True,Damage,Resolved
507,FD4806,SHIP11186,CUST655,3,4,False,,
508,FD24267,SHIP3048,CUST84,11,2,False,,
509,FD4558,SHIP12155,CUST421,14,4,False,,
510,FD13980,SHIP8726,CUST680,11,2,False,,
511,FD16494,SHIP4459,CUST433,9,5,False,,
512,FD2424,SHIP18837,CUST323,4,2,True,Damage,Unresolved
513,FD18430,SHIP5591,CUST135,9,1,False,,
514,FD13765,SHIP18131,CUST63,11,4,True,Lost,Unresolved
515,FD22770,SHIP2208,CUST287,6,1,True,Wrong Address,Resolved
516,FD23258,SHIP954,CUST442,9,2,False,,
517,FD9783,SHIP9928,CUST700,2,1,False,,
518,FD1263,SHIP22337,CUST371,6,4,True,Wrong Address,Unresolved
519,FD10909,SHIP24861,CUST571,2,3,False,,
520,FD20792,SHIP1876,CUST707,2,1,False,,
521,FD20421,SHIP16858,CUST34,9,5,False,,
522,FD7063,SHIP10707,CUST745,10,3,False,,
523,FD8300,SHIP18664,CUST272,6,5,True,Damage,Unresolved
524,FD8463,SHIP15244,CUST739,2,4,False,,
525,FD1295,SHIP21023,CUST27,1,3,True,Delay,Pending
526,FD14072,SHIP17834,CUST322,1,3,True,Damage,Pending
527,FD5604,SHIP1164,CUST575,4,2,False,,
528,FD19647,SHIP17051,CUST123,6,3,False,,
529,FD1788,SHIP19966,CUST255,12,5,True,Damage,Pending
530,FD11702,SHIP20147,CUST283,10,5,True,Damage,Resolved
531,FD8465,SHIP4853,CUST185,6,1,False,,
532,FD5356,SHIP24280,CUST150,12,3,True,Damage,Pending
533,FD2918,SHIP4935,CUST521,7,1,False,,
534,FD2486,SHIP2725,CUST229,12,4,True,Delay,Pending
535,FD19452,SHIP19845,CUST697,13,4,False,,
536,FD24359,SHIP6681,CUST258,8,5,False,,
537,FD18464,SHIP21193,CUST585,14,4,False,,
538,FD12299,SHIP8822,CUST697,2,3,True,Lost,Pending
539,FD1557,SHIP18130,CUST72,1,5,True,Damage,Unresolved
540,FD4382,SHIP8471,CUST381,8,1,False,,
541,FD8835,SHIP17376,CUST261,1,5,True,Wrong Address,Pending
542,FD9408,SHIP21256,CUST723,14,2,False,,
543,FD22222,SHIP14354,CUST26,8,5,False,,
544,FD12942,SHIP24626,CUST740,12,2,False,,
545,FD13608,SHIP2043,CUST458,3,1,False,,
546,FD16524,SHIP4952,CUST382,7,3,False,,
547,FD19793,SHIP10738,CUST156,4,4,True,Lost,Resolved
548,FD2532,SHIP7010,CUST162,4,4,True,Delay,Resolved
549,FD21906,SHIP3349,CUST84,2,2,True,Delay,Resolved
550,FD18026,SHIP9918,CUST137,5,4,False,,
551,FD22857,SHIP823,CUST94,4,2,True,Lost,Pending
552,FD23801,SHIP8346,CUST403,5,3,True,Damage,Pending
553,FD21666,SHIP4289,CUST157,10,2,False,,
554,FD6451,SHIP21412,CUST624,10,2,False,,
555,FD3307,SHIP4841,CUST480,8,2,True,Damage,Pending
556,FD8439,SHIP18477,CUST157,9,4,False,,
557,FD13027,SHIP21262,CUST292,8,1,True,Delay,Resolved
558,FD8063,SHIP4597,CUST550,7,5,True,Lost,Pending
559,FD15703,SHIP9687,CUST329,13,1,True,Wrong Address,Pending
560,FD19976,SHIP581,CUST515,1,5,True,Lost,Pending
561,FD1193,SHIP17348,CUST136,4,1,False,,
562,FD813,SHIP24125,CUST620,2,4,True,Delay,Pending
563,FD18800,SHIP5071,CUST335,13,1,True,Damage,Pending
564,FD16057,SHIP17179,CUST50,9,3,False,,
565,FD10378,SHIP7319,CUST422,5,4,True,Wrong Address,Resolved
566,FD24591,SHIP6534,CUST405,6,3,False,,
567,FD24852,SHIP19175,CUST283,1,5,False,,
568,FD11458,SHIP10517,CUST331,5,3,True,Damage,Resolved
569,FD4496,SHIP5838,CUST622,7,4,True,Damage,Unresolved
570,FD17420,SHIP8312,CUST494,7,2,False,,
571,FD9355,SHIP6849,CUST287,3,2,True,Lost,Resolved
572,FD24122,SHIP732,CUST307,8,3,False,,
573,FD8616,SHIP6088,CUST524,5,1,True,Wrong Address,Unresolved
574,FD20252,SHIP23658,CUST602,7,4,False,,
575,FD23298,SHIP13175,CUST259,12,3,False,,
576,FD15323,SHIP7300,CUST12,14,2,False,,
577,FD11499,SHIP24312,CUST568,9,5,False,,
578,FD15482,SHIP23813,CUST34,8,3,False,,
579,FD5463,SHIP14880,CUST336,12,3,False,,
580,FD9705,SHIP21118,CUST676,7,5,False,,
581,FD1756,SHIP14259,CUST456,11,3,True,Damage,Pending
582,FD9948,SHIP15056,CUST86,6,5,False,,
583,FD19566,SHIP9419,CUST730,10,1,True,Damage,Unresolved
584,FD12984,SHIP17492,CUST26,8,4,True,Delay,Pending
585,FD24123,SHIP10375,CUST378,11,2,False,,
586,FD14455,SHIP20235,CUST252,2,4,True,Wrong Address,Pending
587,FD12578,SHIP23850,CUST659,4,2,False,,
588,FD12876,SHIP11018,CUST137,1,2,True,Wrong Address,Unresolved
589,FD15868,SHIP984,CUST378,1,4,False,,
590,FD24168,SHIP18034,CUST634,8,4,True,Delay,Pending
591,FD8627,SHIP18741,CUST618,7,5,False,,
592,FD18282,SHIP24909,CUST35,10,5,True,Lost,Unresolved
593,FD8142,SHIP17198,CUST741,8,4,True,Damage,Pending
594,FD20872,SHIP15345,CUST547,3,1,True,Delay,Pending
595,FD21543,SHIP24130,CUST680,12,4,True,Damage,Pending
596,FD19698,SHIP14750,CUST628,6,1,False,,
597,FD7780,SHIP19206,CUST252,11,4,True,Lost,Unresolved
598,FD8344,SHIP4265,CUST517,1,1,False,,
599,FD14878,SHIP885,CUST105,9,5,False,,
600,FD24040,SHIP20399,CUST655,9,1,False,,
601,FD7532,SHIP9606,CUST56,3,5,False,,
602,FD13399,SHIP21884,CUST81,9,1,True,Delay,Resolved
603,FD9220,SHIP21684,CUST331,7,3,True,Lost,Pending
604,FD21993,SHIP10528,CUST53,4,2,False,,
605,FD7681,SHIP18814,CUST552,5,2,True,Wrong Address,Resolved
606,FD20849,SHIP743,CUST655,8,3,True,Delay,Unresolved
607,FD13008,SHIP2389,CUST672,10,5,False,,
608,FD3323,SHIP10439,CUST423,1,2,False,,
609,FD7968,SHIP5255,CUST331,12,5,False,,
610,FD15495,SHIP1802,CUST721,11,5,True,Damage,Resolved
611,FD17757,SHIP451,CUST727,2,2,False,,
612,FD11561,SHIP22904,CUST503,13,5,False,,
613,FD15130,SHIP11257,CUST371,5,1,True,Delay,Pending
614,FD6538,SHIP13149,CUST342,3,2,False,,
615,FD16075,SHIP7435,CUST300,10,3,False,,
616,FD5163,SHIP6129,CUST707,6,5,False,,
617,FD16552,SHIP11037,CUST157,4,2,True,Lost,Resolved
618,FD2206,SHIP17433,CUST416,8,5,True,Delay,Pending
619,FD6876,SHIP13478,CUST591,3,4,True,Lost,Resolved
620,FD21155,SHIP8057,CUST640,2,1,False,,
621,FD7822,SHIP19246,CUST476,14,2,True,Damage,Pending
622,FD20703,SHIP1378,CUST26,5,5,True,Lost,Pending
623,FD20166,SHIP8445,CUST700,13,2,False,,
624,FD23755,SHIP20366,CUST263,10,3,False,,
625,FD22621,SHIP135,CUST319,11,1,True,Damage,Resolved
626,FD1340,SHIP9824,CUST680,13,1,True,Damage,Resolved
627,FD2374,SHIP12126,CUST117,1,4,True,Delay,Resolved
628,FD4901,SHIP21285,CUST381,10,1,True,Wrong Address,Resolved
629,FD595,SHIP10575,CUST307,13,1,False,,
630,FD3114,SHIP20749,CUST432,3,3,True,Wrong Address,Pending
631,FD253,SHIP16759,CUST152,14,3,True,Damage,Resolved
632,FD14529,SHIP22686,CUST591,7,5,True,Delay,Pending
633,FD18127,SHIP16201,CUST128,12,1,True,Delay,Pending
634,FD11739,SHIP11382,CUST185,10,2,False,,
635,FD21562,SHIP16537,CUST128,3,5,False,,
636,FD5104,SHIP6781,CUST84,8,3,False,,
637,FD24938,SHIP21132,CUST433,2,2,False,,
638,FD21181,SHIP8256,CUST308,6,3,True,Damage,Resolved
639,FD10149,SHIP326,CUST240,3,3,True,Delay,Resolved
640,FD6464,SHIP15897,CUST9,2,3,False,,
641,FD18238,SHIP8010,CUST301,9,4,False,,
642,FD8721,SHIP22227,CUST672,12,4,False,,
643,FD14504,SHIP10444,CUST137,10,2,True,Wrong Address,Resolved
644,FD11731,SHIP1582,CUST463,1,1,True,Damage,Pending
645,FD17170,SHIP3259,CUST699,12,3,True,Lost,Pending
646,FD15676,SHIP18795,CUST398,10,2,True,Lost,Pending
647,FD3216,SHIP6576,CUST617,3,4,False,,
648,FD13600,SHIP11901,CUST510,10,5,False,,
649,FD4704,SHIP1599,CUST606,4,4,False,,
650,FD14496,SHIP21025,CUST633,7,5,False,,
651,FD24376,SHIP7223,CUST492,5,1,True,Wrong Address,Pending
652,FD3532,SHIP11095,CUST676,6,2,True,Lost,Unresolved
653,FD23206,SHIP12478,CUST137,7,4,False,,
654,FD18245,SHIP6167,CUST695,9,2,True,Wrong Address,Pending
655,FD22407,SHIP13452,CUST35,12,3,False,,
656,FD16440,SHIP6785,CUST687,6,4,False,,
657,FD5888,SHIP22865,CUST293,6,5,True,Delay,Pending
658,FD22040,SHIP21352,CUST134,7,4,False,,
659,FD8991,SHIP5749,CUST430,1,4,False,,
660,FD14701,SHIP3055,CUST346,3,1,True,Damage,Pending
661,FD17325,SHIP21978,CUST63,4,2,False,,
662,FD18148,SHIP20653,CUST258,9,3,False,,
663,FD10315,SHIP18741,CUST618,6,3,False,,
664,FD3483,SHIP15688,CUST169,7,3,True,Lost,Resolved
665,FD842,SHIP13284,CUST280,10,5,False,,
666,FD8750,SHIP8429,CUST274,1,1,True,Damage,Pending
667,FD18291,SHIP21582,CUST553,11,5,True,Damage,Unresolved
668,FD7255,SHIP9484,CUST81,6,3,True,Lost,Resolved
669,FD2982,SHIP2,CUST414,6,1,True,Lost,Pending
670,FD18548,SHIP15514,CUST319,13,5,True,Damage,Resolved
671,FD4525,SHIP16550,CUST390,14,3,False,,
672,FD17740,SHIP20756,CUST136,9,5,False,,
673,FD20153,SHIP1589,CUST315,6,2,False,,
674,FD19945,SHIP15232,CUST64,12,4,True,Wrong Address,Pending
675,FD2097,SHIP24656,CUST397,13,4,False,,
676,FD21830,SHIP7300,CUST706,4,2,False,,
677,FD8641,SHIP15635,CUST133,10,2,False,,
678,FD6738,SHIP24791,CUST351,11,1,True,Damage,Pending
679,FD14489,SHIP4321,CUST262,9,1,True,Lost,Unresolved
680,FD15675,SHIP16066,CUST322,6,2,False,,
681,FD13509,SHIP1211,CUST5,11,5,False,,
682,FD14594,SHIP16556,CUST398,7,1,False,,
683,FD14366,SHIP5003,CUST245,7,1,True,Damage,Unresolved
684,FD21181,SHIP11300,CUST434,5,4,True,Lost,Pending
685,FD8117,SHIP10509,CUST426,13,5,True,Damage,Resolved
686,FD4316,SHIP22287,CUST288,4,5,False,,
687,FD14832,SHIP10439,CUST423,8,2,False,,
688,FD9838,SHIP19800,CUST403,4,4,True,Lost,Unresolved
689,FD22357,SHIP11364,CUST651,4,2,True,Lost,Pending
690,FD22463,SHIP14231,CUST131,11,4,False,,
691,FD12271,SHIP20381,CUST667,1,2,True,Delay,Pending
692,FD6674,SHIP10308,CUST735,2,3,False,,
693,FD11604,SHIP11384,CUST655,2,3,False,,
694,FD17459,SHIP4187,CUST700,8,3,False,,
695,FD20998,SHIP13003,CUST303,5,4,True,Wrong Address,Resolved
696,FD15585,SHIP17806,CUST650,6,4,False,,
697,FD8750,SHIP11513,CUST411,14,3,True,Damage,Resolved
698,FD9032,SHIP7227,CUST382,14,5,True,Lost,Resolved
699,FD12732,SHIP13947,CUST136,13,3,True,Damage,Unresolved
700,FD9857,SHIP6508,CUST242,5,2,True,Wrong Address,Unresolved
701,FD19400,SHIP24663,CUST340,14,3,True,Damage,Resolved
702,FD2828,SHIP23610,CUST454,13,1,True,Wrong Address,Resolved
703,FD16645,SHIP11213,CUST118,6,2,False,,
704,FD4480,SHIP19167,CUST185,5,4,True,Wrong Address,Unresolved
705,FD17872,SHIP23188,CUST262,4,4,False,,
706,FD22930,SHIP4259,CUST482,7,4,True,Delay,Pending
707,FD11254,SHIP5858,CUST630,10,2,False,,
708,FD15029,SHIP22028,CUST706,3,2,True,Wrong Address,Unresolved
709,FD4264,SHIP7049,CUST174,10,1,False,,
710,FD10546,SHIP2564,CUST138,13,2,False,,
711,FD13690,SHIP7358,CUST411,2,3,True,Lost,Resolved
712,FD9936,SHIP16040,CUST70,7,4,True,Lost,Unresolved
713,FD13141,SHIP22648,CUST31,13,3,False,,
714,FD19420,SHIP9488,CUST9,14,5,True,Delay,Resolved
715,FD21530,SHIP22784,CUST612,11,1,False,,
716,FD8013,SHIP19888,CUST390,11,4,True,Delay,Unresolved
717,FD20167,SHIP1910,CUST35,12,4,False,,
718,FD12541,SHIP14327,CUST716,11,2,False,,
719,FD586,SHIP20577,CUST38,12,3,False,,
720,FD16563,SHIP21884,CUST130,10,2,False,,
721,FD20794,SHIP18081,CUST330,12,5,False,,
722,FD19734,SHIP23692,CUST639,5,5,True,Lost,Resolved
723,FD17358,SHIP9020,CUST330,12,4,False,,
724,FD17357,SHIP12622,CUST474,11,1,False,,
725,FD18130,SHIP7680,CUST284,4,4,True,Delay,Resolved
726,FD23062,SHIP23501,CUST374,4,1,False,,
727,FD13178,SHIP10390,CUST667,6,5,True,Damage,Pending
728,FD4009,SHIP20147,CUST283,10,5,True,Damage,Resolved
729,FD10290,SHIP12177,CUST66,2,5,False,,
730,FD13849,SHIP20118,CUST117,9,5,True,Damage,Unresolved
731,FD2115,SHIP509,CUST33,3,1,False,,
732,FD22445,SHIP3545,CUST234,6,4,False,,
733,FD15838,SHIP11649,CUST550,2,2,False,,
734,FD5194,SHIP14627,CUST679,9,2,False,,
735,FD7424,SHIP525,CUST476,1,4,True,Wrong Address,Unresolved
736,FD23281,SHIP21973,CUST529,13,2,True,Lost,Pending
737,FD16798,SHIP7304,CUST523,13,4,False,,
738,FD14465,SHIP5079,CUST219,13,4,False,,
739,FD21258,SHIP4030,CUST408,2,3,True,Delay,Unresolved
740,FD18461,SHIP9191,CUST641,11,3,True,Lost,Resolved
741,FD7034,SHIP18449,CUST548,5,4,False,,
742,FD14813,SHIP21012,CUST671,11,4,True,Delay,Pending
743,FD8650,SHIP11764,CUST714,9,3,True,Delay,Pending
744,FD14965,SHIP20040,CUST148,14,4,False,,
745,FD5812,SHIP13742,CUST517,7,1,False,,
746,FD16844,SHIP13123,CUST131,8,4,False,,
747,FD16519,SHIP18690,CUST34,6,1,True,Lost,Pending
748,FD24639,SHIP21497,CUST534,8,3,False,,
749,FD1270,SHIP17512,CUST438,12,5,False,,
750,FD24961,SHIP8461,CUST449,9,5,False,,
751,FD24027,SHIP18118,CUST747,9,1,True,Lost,Resolved
752,FD2924,SHIP19821,CUST640,8,1,False,,
753,FD23425,SHIP12617,CUST724,10,3,True,Delay,Unresolved
754,FD7094,SHIP15299,CUST449,12,1,False,,
755,FD17868,SHIP11387,CUST327,6,1,False,,
756,FD19040,SHIP20626,CUST598,13,2,True,Damage,Pending
757,FD17498,SHIP9019,CUST274,6,1,True,Delay,Pending
758,FD2790,SHIP87,CUST112,14,5,True,Wrong Address,Unresolved
759,FD23876,SHIP2373,CUST723,5,4,False,,
760,FD9196,SHIP5629,CUST466,12,3,False,,
761,FD6156,SHIP19421,CUST136,2,5,True,Lost,Unresolved
762,FD2327,SHIP15808,CUST408,2,3,False,,
763,FD13618,SHIP11956,CUST422,2,4,True,Lost,Resolved
764,FD7343,SHIP8386,CUST234,5,5,True,Wrong Address,Unresolved
765,FD20202,SHIP17713,CUST740,2,4,False,,
766,FD4609,SHIP10738,CUST43,10,2,True,Lost,Unresolved
767,FD3454,SHIP6395,CUST13,5,3,False,,
768,FD14800,SHIP518,CUST466,5,5,True,Damage,Unresolved
769,FD16173,SHIP23665,CUST336,8,3,False,,
770,FD12773,SHIP19745,CUST274,4,2,True,Damage,Pending
771,FD15361,SHIP2742,CUST403,7,5,False,,
772,FD18779,SHIP20931,CUST209,2,2,False,,
773,FD5959,SHIP16589,CUST700,7,4,True,Lost,Resolved
774,FD12009,SHIP9951,CUST626,3,4,False,,
775,FD7421,SHIP22211,CUST557,8,5,False,,
776,FD2745,SHIP11985,CUST570,10,3,False,,
777,FD8378,SHIP12126,CUST110,6,1,True,Damage,Pending
778,FD7324,SHIP18456,CUST255,3,3,False,,
779,FD5572,SHIP21321,CUST126,1,3,False,,
780,FD3474,SHIP12558,CUST225,6,2,False,,
781,FD11887,SHIP7419,CUST453,6,5,True,Damage,Unresolved
782,FD4749,SHIP1649,CUST448,12,5,False,,
783,FD3552,SHIP14379,CUST497,14,2,True,Delay,Unresolved
784,FD18643,SHIP11432,CUST671,9,1,True,Wrong Address,Resolved
785,FD23352,SHIP10244,CUST152,8,4,True,Delay,Resolved
786,FD13935,SHIP19133,CUST565,13,1,True,Wrong Address,Unresolved
787,FD13091,SHIP17130,CUST212,4,2,True,Wrong Address,Pending
788,FD12249,SHIP1100,CUST716,7,4,False,,
789,FD20400,SHIP15376,CUST169,14,1,False,,
790,FD15842,SHIP15971,CUST598,13,5,False,,
791,FD18985,SHIP3770,CUST595,6,1,True,Damage,Unresolved
792,FD2347,SHIP4480,CUST134,6,2,True,Delay,Resolved
793,FD24029,SHIP5961,CUST232,4,5,False,,
794,FD7720,SHIP21739,CUST255,3,4,False,,
795,FD8482,SHIP11303,CUST259,3,1,True,Wrong Address,Pending
796,FD12327,SHIP12956,CUST435,14,1,False,,
797,FD9499,SHIP17443,CUST303,14,2,False,,
798,FD5031,SHIP24512,CUST650,8,4,False,,
799,FD12434,SHIP20964,CUST261,9,5,False,,
800,FD20998,SHIP2923,CUST128,13,5,True,Wrong Address,Unresolved
801,FD15286,SHIP6485,CUST748,5,1,False,,
802,FD14525,SHIP2908,CUST407,14,2,False,,
803,FD9388,SHIP13006,CUST30,13,4,True,Damage,Resolved
804,FD9328,SHIP15860,CUST50,10,2,False,,
805,FD1285,SHIP2130,CUST128,5,4,True,Wrong Address,Resolved
806,FD13099,SHIP18915,CUST329,6,4,False,,
807,FD16616,SHIP24631,CUST210,7,3,True,Lost,Unresolved
808,FD4443,SHIP24515,CUST112,8,4,True,Damage,Resolved
809,FD8031,SHIP21979,CUST53,13,1,False,,
810,FD3679,SHIP23201,CUST389,9,3,True,Damage,Resolved
811,FD5572,SHIP10113,CUST661,8,3,True,Delay,Unresolved
812,FD8885,SHIP12241,CUST480,1,4,False,,
813,FD954,SHIP20565,CUST436,5,4,False,,
814,FD13733,SHIP4257,CUST658,12,5,False,,
815,FD24967,SHIP23255,CUST732,6,1,True,Wrong Address,Resolved
816,FD2641,SHIP22913,CUST411,11,5,True,Wrong Address,Resolved
817,FD912,SHIP14218,CUST96,5,2,True,Lost,Resolved
818,FD9394,SHIP20715,CUST662,8,2,True,Delay,Unresolved
819,FD18379,SHIP10538,CUST114,1,3,True,Damage,Unresolved
820,FD11063,SHIP1709,CUST661,13,3,True,Delay,Unresolved
821,FD23997,SHIP4419,CUST80,13,5,False,,
822,FD11093,SHIP20897,CUST229,8,3,True,Lost,Unresolved
823,FD3916,SHIP22297,CUST624,8,4,True,Wrong Address,Unresolved
824,FD231,SHIP18002,CUST663,11,5,False,,
825,FD3015,SHIP3789,CUST549,11,5,True,Wrong Address,Resolved
826,FD11279,SHIP20346,CUST332,9,3,True,Wrong Address,Unresolved
827,FD24543,SHIP21875,CUST480,8,2,True,Wrong Address,Pending
828,FD24430,SHIP8801,CUST705,14,1,False,,
829,FD7558,SHIP18278,CUST287,6,2,False,,
830,FD7918,SHIP2698,CUST563,11,5,False,,
831,FD14041,SHIP3054,CUST63,2,4,True,Delay,Unresolved
832,FD15193,SHIP3774,CUST658,14,5,True,Lost,Resolved
833,FD8027,SHIP6625,CUST172,4,4,False,,
834,FD12745,SHIP6605,CUST435,14,2,True,Delay,Unresolved
835,FD15042,SHIP1894,CUST742,11,1,False,,
836,FD5516,SHIP17624,CUST496,14,3,True,Damage,Unresolved
837,FD7528,SHIP8884,CUST157,10,2,False,,
838,FD14497,SHIP14435,CUST53,10,3,False,,
839,FD5676,SHIP16395,CUST56,10,2,False,,
840,FD23028,SHIP8294,CUST716,6,2,True,Delay,Pending
841,FD11873,SHIP2350,CUST406,6,1,False,,
842,FD3373,SHIP19873,CUST598,11,4,False,,
843,FD2144,SHIP9316,CUST560,4,4,True,Delay,Pending
844,FD10661,SHIP4579,CUST360,7,3,False,,
845,FD17608,SHIP14825,CUST433,13,1,True,Damage,Pending
846,FD9013,SHIP4185,CUST639,13,5,True,Delay,Pending
847,FD5766,SHIP17394,CUST217,5,4,True,Wrong Address,Resolved
848,FD15274,SHIP19831,CUST690,7,3,True,Wrong Address,Pending
849,FD4411,SHIP15626,CUST315,3,2,False,,
850,FD2781,SHIP21653,CUST705,9,5,True,Delay,Unresolved
851,FD3792,SHIP23869,CUST89,1,1,False,,
852,FD17870,SHIP16512,CUST25,4,1,False,,
853,FD22488,SHIP13380,CUST621,1,1,True,Delay,Resolved
854,FD7655,SHIP1959,CUST88,5,2,False,,
855,FD4814,SHIP2559,CUST294,11,1,False,,
856,FD16926,SHIP23549,CUST631,2,4,True,Wrong Address,Resolved
857,FD12634,SHIP5958,CUST434,5,5,True,Delay,Unresolved
858,FD17673,SHIP14085,CUST338,2,2,True,Wrong Address,Pending
859,FD1870,SHIP10707,CUST745,11,3,True,Damage,Resolved
860,FD2430,SHIP14043,CUST523,4,3,True,Delay,Resolved
861,FD24411,SHIP16181,CUST203,9,4,False,,
862,FD2095,SHIP9299,CUST26,6,2,False,,
863,FD4828,SHIP15476,CUST63,9,1,False,,
864,FD1702,SHIP22520,CUST509,3,1,False,,
865,FD24690,SHIP3443,CUST659,10,3,False,,
866,FD17535,SHIP10999,CUST351,14,4,False,,
867,FD17527,SHIP24712,CUST433,2,2,False,,
868,FD135,SHIP8003,CUST331,12,3,False,,
869,FD15950,SHIP21689,CUST203,4,5,False,,
870,FD12112,SHIP21038,CUST78,4,3,False,,
871,FD23950,SHIP17751,CUST335,1,2,True,Wrong Address,Unresolved
872,FD19312,SHIP9281,CUST676,9,2,True,Lost,Unresolved
873,FD19422,SHIP11013,CUST322,5,2,False,,
874,FD1710,SHIP17983,CUST117,3,4,True,Lost,Unresolved
875,FD21144,SHIP20435,CUST37,6,1,True,Damage,Pending
876,FD14529,SHIP20618,CUST313,6,1,False,,
877,FD23734,SHIP5527,CUST726,10,5,False,,
878,FD21158,SHIP13354,CUST503,6,2,True,Wrong Address,Pending
879,FD14998,SHIP20778,CUST658,4,4,True,Wrong Address,Unresolved
880,FD23260,SHIP17762,CUST327,4,1,False,,
881,FD12677,SHIP15227,CUST53,7,1,True,Lost,Unresolved
882,FD5436,SHIP15492,CUST745,9,1,True,Wrong Address,Pending
883,FD5309,SHIP2552,CUST294,10,3,True,Delay,Resolved
884,FD6966,SHIP19844,CUST144,3,5,True,Damage,Unresolved
885,FD7578,SHIP9061,CUST216,3,4,True,Wrong Address,Pending
886,FD5505,SHIP15342,CUST399,3,4,False,,
887,FD13713,SHIP13562,CUST624,4,4,True,Damage,Unresolved
888,FD10163,SHIP1245,CUST585,5,5,True,Lost,Resolved
889,FD6735,SHIP22961,CUST385,4,5,True,Damage,Pending
890,FD7961,SHIP15059,CUST523,9,2,False,,
891,FD24040,SHIP8650,CUST315,9,4,True,Lost,Pending
892,FD6148,SHIP9504,CUST573,7,4,True,Damage,Resolved
893,FD19442,SHIP22619,CUST630,13,4,True,Damage,Pending
894,FD23820,SHIP23995,CUST487,13,3,True,Lost,Unresolved
895,FD6263,SHIP22377,CUST704,12,3,False,,
896,FD21389,SHIP18760,CUST421,12,1,False,,
897,FD9471,SHIP22157,CUST522,11,4,False,,
898,FD3460,SHIP7697,CUST672,2,5,False,,
899,FD5712,SHIP12794,CUST573,2,1,False,,
900,FD17552,SHIP18456,CUST549,8,5,True,Damage,Unresolved
901,FD3573,SHIP12637,CUST63,5,4,True,Lost,Resolved
